,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri469,3502.201658074183,3014.5430939577777,415.3397654415077,3985.718138690953,3148.4854829975893,3339.5560771598525,97.46976652785531,2807.9686063082154,3420.251266166409,3617.752940562641,2993.7544609530846,3551.2705735325435,1277.5633765443727,3855.5068800549457,2343.9798094745274,2436.797522486961,437.6288628184328,4714.0566797503225,2887.1248568386627,4185.456958855712
Tri470,3006.3658206507903,1507.8992553531823,1357.4975876476362,4286.993681667624,954.439807480874,1808.536492987021,5938.950924215081,4535.190982028134,3378.052262773686,3278.567589062719,3581.3042863983333,6967.1458949349035,2845.6741945182507,295.164846143656,6183.279718009378,4358.422163444379,1099.0725946566617,601.9196104488792,1256.5468847360526,7169.175858287776
Tri471,3158.115030977431,1948.141833456908,1926.9722890371993,3949.242189061851,1732.7804350313372,4678.647420752308,2002.630236092886,3617.7755435667095,88.8192248562666,4849.41115683924,5996.95164815519,2320.622217438788,4889.660762013127,2770.370167480742,1773.20512904237,6728.005824443947,300.9932427079106,3202.699335182176,1989.3712390905719,782.8328664353238
Tri472,4237.917823730551,2331.3970835052496,1180.1900917367796,2704.207419499446,131.1334033221072,4105.10277902775,1740.2432498307242,1411.013616542594,1344.5643624386598,3317.03655423142,3178.022245839508,3008.9738502612645,1815.2975286129592,2165.272432712994,3638.1760397255903,3871.685064109843,1928.0543454179945,3215.991303505934,1027.392602551041,6779.3036920334225
Tri473,2669.4995005129936,2104.6749601003035,3934.618426197956,2097.8436053815376,1045.3974802952162,3963.8805205219874,726.4168627589835,3104.7078532695064,1194.7948308334214,4809.2664982560445,4930.035310718286,3965.340221939613,1139.181997372734,2045.525115420208,2070.9837100347795,7661.9684007568385,312.6899260967093,3765.182133294413,2704.034168449671,8561.347174938279
Tri474,2469.6690538495955,4650.394804190307,3142.920999674718,2307.662825501214,4035.288673596595,6497.2239041751745,3082.2711606542875,3914.8849121821863,1954.9246241713693,6269.428000277203,6569.068705892883,2495.738976880075,2521.749285610288,4802.7953429023655,1800.514523219152,2968.7981228833,2547.624368070118,4914.537810342251,1535.1907122477676,2071.1017120557613
Tri475,1618.6047268247753,1823.4180813193882,1406.6966294541821,2963.2082559442592,3828.950740953201,4805.8816110733505,2834.8082858181824,1336.0677743957,1475.5999092232016,1116.8586886641347,1794.1773887732595,2049.531007539882,2896.590764566985,3259.379879810233,6520.0259340596585,7849.841675499579,2982.0097281261633,3798.375608085035,2206.9103478607576,2526.1236754213865
Tri476,7503.939846461521,3008.777668572024,3857.128071112381,1800.7147171890294,3534.962246318995,3824.339552285714,3128.895965040097,1773.7440883004606,48.51892076819397,2256.4414518826525,2455.1341915422595,3078.503136336555,2271.031329244733,1411.455604299539,3368.958551368801,5065.456360154374,1906.8323826605847,3273.2141778657233,259.3246191919103,1922.3092153513376
Tri477,2507.3380455879997,3674.606659218527,1287.695248954953,3378.406567993413,1590.7639694115262,3298.6048917439643,1530.8402064667869,89.50582336686352,1522.0033858223208,6564.810390091215,5017.495840632955,2313.999309511709,2467.6818105824805,2112.154509381597,4269.704860428293,4482.970868604037,2150.3993647141087,1400.8624589813126,4237.103937197181,9226.0762436827
Tri478,1486.2911001661396,6797.6949266188185,3568.517093599361,2321.5413536737515,1384.3689164710502,5336.620600042993,1022.7298014425808,1964.9384087662704,1605.0417154125946,5040.422847004301,2012.8147021482403,624.4354014534598,3319.8215593491145,3610.0799420289422,4984.503815184196,5778.537431727371,2264.4904486349074,1656.5014723871836,2967.324316811594,4562.906291320319
Tri479,3516.5811424323833,3587.136834410289,610.5372617934634,2880.2309762149453,1687.3688776520214,5545.618471310819,7087.049073916755,2639.1599351657323,1167.5777123699745,3709.1035765080255,4195.90144257716,2089.933457579107,2973.3216451605304,614.565737945827,1544.898505168504,5603.227244921445,1049.052684940405,2437.077989476049,1085.4996678680125,6537.417514853652
Tri480,3512.123301461583,3683.785159454023,2821.9904668988625,1033.6317011792216,7286.795764901045,4305.794169792939,5891.712906095886,5724.629936535944,1909.3719640978888,4338.791108829096,3598.559079769459,4924.002955451079,2985.2048768882923,4204.688274218321,6167.193959193007,4729.329209656393,263.34671303803947,1298.9038049510696,2407.353408844408,8919.078884464032
Tri481,2724.691067635386,2626.0490372460704,3176.4987275118683,4923.930624815756,3207.2607807447334,2668.923306915881,153.81549006083705,6461.787462184442,1439.0868242974261,4131.993572450681,1714.2963794763905,4815.8570185056205,1453.7346522729001,3329.9442274435132,9512.030780978184,2360.727288527756,2175.09901172258,2083.812540664403,2582.7228431893013,7556.388699267963
Tri482,3500.006026075707,4146.070313633526,3609.936565330127,2484.3494710576747,1209.8862456699253,2202.6913238437587,3185.081849035517,4020.39014806302,586.8120794022899,4764.501090265838,153.940976774443,2690.9916945553477,5796.8617859473925,894.592603009929,3420.705063019411,5398.890774439222,1388.941256909003,419.6607121093392,1223.1502027697736,1161.917355796219
Tri483,1316.2147097778682,1203.3374025835255,2794.1561708015693,2876.466720674658,828.4036041472564,6741.011160142188,3566.997740381737,2494.9968041573347,1876.98333310746,2225.842956157728,1972.3952989780948,1609.413794345268,3677.831856597859,1419.9670444830344,2027.976597046996,2255.724023655037,1267.429649815849,1016.7696832869356,449.6187175189972,3869.9112467452287
Tri484,2834.1483503495588,2004.8470968631507,1437.7436459675796,6618.222316637837,1997.3004692271365,5617.449104888782,4929.329325685417,4682.684005953832,708.6545861241774,4649.279186693184,4502.379457753209,4970.217589821913,2029.2972421865647,2961.9569544289675,2154.444989652533,5402.556791491816,2999.6344947225425,4057.269768869375,4180.748792357461,5004.554620914721
Tri485,1985.3820685210185,4149.93549631669,2797.7925567993825,2692.9288532202104,1180.1252468761925,2039.1481876269904,1405.5148448678208,3323.4000415734545,2319.7005378117865,5542.159483363261,3244.579402778128,5509.329785323092,2554.1515207125426,1682.3995545901828,2977.2245213189162,5772.363998756709,3067.1539124612514,2742.220133798567,167.4148018315147,6505.115492604505
Tri486,4502.7575255615175,2597.154542463802,1635.252072204828,2494.0959377888216,2707.609094441162,2756.0594230348934,957.469400494781,1919.685358428701,1237.2213377905846,3143.268324955069,4212.708567435042,3170.8254940629586,3531.113108741653,4661.897610088426,3966.053234459385,2195.6995072067198,1877.469019051477,1058.6231168458987,3141.726142464265,8131.0596376486255
Tri487,4214.910100496349,3533.1016392246447,683.5141626778131,3795.580549924802,5706.679100886709,4054.711341727224,1269.7534449441173,1837.9388776159933,3095.4121284864227,2780.978758334856,2927.8524544110805,4332.1205501063705,1120.3356934775418,6719.322974767645,2366.006152624339,3299.622561865487,4058.7923295256596,2112.6887359828,1086.7847861723453,7839.962870982822
Tri488,1554.3955166544029,2162.9298397764874,1086.4665764941362,6623.759722595518,3982.9080693612414,4917.6800496727,919.9137863036236,2805.855207558561,3524.5266546158036,3346.72652943961,1466.7135652060333,5428.749744531569,2871.669992006233,4546.432962035723,4946.5633010706515,3694.8395943018404,5245.348027754803,2325.558120960903,303.25736051831774,7721.017127959066
Tri489,6228.667138800468,1563.893678349853,308.54511688918774,1322.8764746435165,2982.1730008053005,4291.933605555605,6413.653995522114,3964.552391703184,846.0576402083515,6930.590503997873,2020.845492961367,6468.430880381089,2256.239691680356,3285.464553950896,2566.0693882467035,3294.001537116216,2451.0298674996648,2396.401900693468,1569.2638500715134,6101.23237820302
Tri490,557.2680908754198,1670.5091623421051,94.56286467628661,2810.065594377065,1769.8031201443011,1242.266936075906,1115.9459890056057,4360.950854474409,798.5327530897392,7563.0905716211255,3236.2737811312927,2274.631957727441,2106.4133752225284,1709.3230660514746,5761.406001032836,3664.4760328778807,2314.345565917085,1763.5613231934694,3975.291537413676,8329.94825660489
Tri491,6655.030887648652,2907.927240480576,637.7337615040043,5346.740900732727,1194.6172596223628,5719.488715959979,5979.328028402832,4034.8046678272704,1774.2877650034252,3644.688365572324,4539.533185113784,6631.715225452753,1860.7726738303838,1049.1458282518406,3846.354096443594,4256.868415399242,1597.7289857956926,162.31004271834715,2029.774284546745,4291.242752976501
Tri492,4113.278797423203,2996.140093859249,616.3784981624502,5811.744342411109,2353.814211189763,5969.477791246879,2422.0474758121773,1816.367879025965,2777.293352157638,3709.0088579394856,6106.4965116442245,3596.989606267988,89.54948386752037,644.029641746132,6131.447088033971,3544.1382534553636,2189.00500808688,1733.9836815642914,2466.0582152718816,2400.435505648397
Tri493,2338.8942678884523,3238.6311314428804,1776.5763295561035,1266.6069937371685,1345.3499509244443,2610.541881062129,3266.6440770989448,3651.1896748198387,632.4497177729106,4844.325814285647,8984.834720392764,5478.0641418030245,1027.040355715965,2313.192786355848,2743.607608424669,6955.2590848754735,2916.2038292522852,1661.5009280033426,2745.391427482314,3435.5124172114038
Tri494,1021.7774307525168,1926.9872416489325,3363.9600585534504,4502.554605212785,1868.2954349185086,4948.525350416973,443.73496759872137,1918.8294457362592,1774.6766896323486,3555.9333106381237,6838.446795732831,3019.976201214711,774.4044985247716,1852.2113992922186,3385.404799534779,6103.337214939587,2123.067080604189,4642.587330155047,573.3587744394807,3710.823604243412
Tri495,3273.1815551331542,4439.6569571078935,2374.9567863845045,4025.696806077615,3164.458374742897,4013.2558123789854,4893.708506697435,1668.2834389902139,2349.132475420011,2908.212184233957,118.13736975960188,6596.348367390407,2757.215868847201,3173.662051513392,2439.515977844293,3570.640729891825,459.7732627384056,1636.2048316800306,5966.579034145029,5098.360802061492
Tri496,1589.6787121965149,2136.943257255813,2281.6151280087824,4406.671581953694,2764.600552250419,3017.683502495013,2971.26714910368,5097.931697061716,623.2538200972323,58.0930447162743,2457.1925284932645,9209.142784265972,3560.154830622494,6739.741251203732,1150.3504282806575,6297.201508208872,1738.4880281862695,195.51708628933412,2306.9987794194685,1840.9275085256013
Tri497,5446.25860352368,1548.3603579304156,4925.11273167794,6089.621814159605,3123.579395942478,3371.907075229005,4769.283424088875,906.3332012799252,608.9609826495417,1342.5411832548255,2886.1074025393114,3109.571569978308,1837.2977463030554,3910.385736739324,3529.440216966673,6963.637586984718,4203.9285633333675,207.33546925022296,2267.6864769886593,2494.36042800432
Tri498,1209.9986459933195,4740.846604091103,5346.5288810922775,2068.1632050163234,1159.1884444937484,3181.4276242318874,5494.876469066296,1213.4720835386784,2722.2314509029197,2980.6735466272694,434.44814658015923,2069.8170749081687,3358.3375063297854,3065.7470743517115,351.2598853438494,3761.8770162872693,1319.4406467427486,3407.558661406182,4780.4619821380875,6590.7448748441
Tri499,6791.515650425717,3745.486482750531,1659.478946765387,5314.555577226203,4214.048005195738,7514.822700595954,3658.7934272649145,4111.911400531121,636.4399571003129,5907.478511084493,5016.971150956886,2463.801881526363,1834.717268998549,3288.122932592127,5042.923739771208,4502.445036095237,2934.9625303773187,1278.8572816250646,2397.233508813513,5243.660386329928
Tri500,2416.66731451763,1086.6500128703133,2416.6045520291946,2640.105028392625,1754.3862584138003,2103.886983028354,4416.6881553798075,3908.2381012781184,47.83499843410899,6453.9783337588415,2108.2261030248787,4968.451284460882,1736.0750297610791,2561.100306427093,721.160532476402,4623.070263769342,2206.75647450428,2579.287960672344,439.5775892924375,6654.583029053716
Tri501,1994.021730175928,2049.0437404609534,3567.856435629934,1967.9481906610054,1967.8176756703547,3816.712313586419,3928.712144368626,2220.1121179829597,1164.0030558166975,4547.7678790988975,2799.207779645847,6281.726603417347,3891.9152982739092,3262.5920019977275,6064.8365316346,4779.527985421283,4793.543416214302,2793.726853998783,3968.4106707773744,6375.8758307102125
Tri502,2117.1990800525296,1581.454041213291,1920.9639981999267,7323.190498908307,4538.048104510193,4050.169709651569,1809.427321786964,3580.3968708931952,1552.372830168625,2426.437447303618,2559.382607917033,5972.920968653018,1169.4440181855748,2845.5512157484004,4401.883190335116,6413.575731481082,2456.698622418616,175.42788615247517,1525.6785522642144,6267.459629313586
Tri503,5501.527848819746,1772.0968098967044,3516.0517009772225,4965.565246444246,3425.332133921331,1890.2060663072864,3491.192503172725,2014.8785917085752,1157.7184840859006,2028.884154848458,2134.088801518466,4125.722944864888,1534.5716381032046,3439.189519601397,5380.061732765797,3827.586188797798,1777.7208389817038,1259.414813824763,3584.998177900373,7271.392726861198
Tri504,5417.549448964814,3330.656449588768,5543.8445009673815,6646.036202643131,1322.2089947010898,1478.3481038701275,412.6863339579684,3176.2985167413067,2472.771501014295,5456.811467785396,2585.777517332155,3072.2237173139665,2224.3396194532943,1176.1336466364507,6783.059755420811,3958.614694781103,1691.7399651326427,553.1665411328871,3620.764217313047,2502.599418932363
Tri505,2097.8081768827055,2821.6729387096807,2366.59922936608,3510.420386911634,4481.4661637511945,5025.151452502634,2681.313930044776,2529.7933504826397,1650.1933031136791,2369.602370009888,1241.7593356215575,2068.3048635336067,3517.633049054031,3306.9241492387523,6266.562931064016,4214.836249752917,5947.712197390239,1595.4282863527533,4066.6127237317155,5640.96310209793
Tri506,5101.094900532561,1141.4093182739439,2632.8237242032314,3954.938922482985,2206.9666220339955,1631.6387973147393,3076.9949760561353,3572.0953117544177,3812.7613178783895,3988.416154110279,2838.777070054722,4388.4178676423135,2733.7675589746154,2288.7902110534783,3320.2086302136945,4234.840453856194,3643.211244642384,2550.520339073417,2731.7992382900643,1539.7698187500355
Tri507,4371.6327171839575,3019.639196597561,99.9339659325852,1702.6524774071984,3950.964209412151,2793.2911285754412,3511.1448316192395,1430.2115032872805,4890.163683423992,2437.972325912951,1810.6820421019918,4463.331945995643,100.42409403430685,2278.564399881526,4172.544599915621,8515.966918695194,2040.6567516146563,4601.890939809988,3437.4164174896064,5555.186362924179
Tri508,3941.3570292715294,14.197193925525207,1765.9315305313958,5223.008719924751,2158.510200177881,4069.627685224578,4370.317321298751,5970.751993765393,1747.6279845875501,5789.683964736501,3968.9420887492156,1760.5964749327766,3923.092715551332,5239.372153907993,6697.705040814649,5007.707575501835,3188.363978427384,3013.1932632102216,2750.791797861419,4427.381366748461
Tri509,2347.2220687713625,1760.7620170064151,3133.532406232085,1366.979779021189,2165.279398746508,3140.6027544285557,123.2556149900671,7106.385058525358,2714.9398279236607,3685.168759610227,4902.809618980845,5958.622156351993,1887.0208974540287,3690.967250523229,5581.98518449206,4762.374598766599,1619.4162156208106,5650.57539095093,4890.4864632414865,4278.599716993095
